Apellidos	Bodega	Código	Nombre del artículo	Línea	No. de parte	Unidad	Cantidad disponible	Precio	Proveedor	Detalles del artículo
0528969	05	28969	"UNION TOPE H.N C/R 3/4"""	VAPOR		CU	1	1640	TECNOVAL	Unión tope hierro negro cedula 40 con rosca 3/4
0528970	05	28970	UNION TOPE H.G C-40 1-1/2	VAPOR		CU	1	1341.55	FACENIL	Unión tope hierro galvanizado cedula 40 con rosca 11/2
0528971	05	28971	"STRAINER BRONCE MIPEL 1"""	VAPOR		CU	0	20210	TECNOVAL	
0528972	05	28972	"STRAINER H.F 3/4"" APOLLO"	VAPOR		CU	0	9860	TECNOVAL	
0528973	05	28973	"CHECK BR NIBCO 3"" 200# AGUA TI-3"	VAPOR		CU	0	70245	TUBOCOBRE	
0528974	05	28974	VALV ELI/AIRE HF MOD-15 UL/FM	VAPOR		CU	0	49100	TUBOCOBRE	
0528975	05	28975	"CHECK BR NIBCO 2"" 200# AGUA"	VAPOR		CU	0	30258	TUBOCOBRE	
0528976	05	28976	"CHECK BR NIBCO UNIV 1"" 125/200"	VAPOR		CU	0	18795	TUBOCOBRE	
0528977	05	28977	"EMP NEOPRENO P/BRIDA C-150 8"""	VAPOR		CU	0	5345	TECNOVAL	
0528978	05	28978	"EMP NEOPRENO P/BRIDA C-150 10"""	VAPOR		CU	0	7290	TECNOVAL	
0528980	05	28980	"CHECK PASCON BR 200# MIPEL 2"""	VAPOR		CU	0	25405	TECNOVAL	
0528982	05	28982	TORN HEX GR5 5/8 X 8 C/ACC	VAPOR		CU	0	870	TORHEMA	
0528983	05	28983	TORN HEX GR5 5/8 X 3 C/ACC	VAPOR		CU	1	385	TORHEMA	
0528984	05	28984	TORN HEX GR5 5/8 X 2-1/2 C/ARAND	VAPOR		CU	0	380	TORHEMA	
0528985	05	28985	TORN HEX GR5 3/4 X 2-1/2 C/ACC	VAPOR		CU	0	560	TORHEMA	
0528987	05	28987	TORN HEX INOX 5/8 X 6 C/ACC	VAPOR		CU	0	2725	TORHEMA	
0528988	05	28988	TORN HEX GR5 3/4 X 3 C/ACC	VAPOR		CU	0	635	TORHEMA	
0528989	05	28989	TORN HEX GR5 1/2 X 5 C/ACC	VAPOR		CU	0	360	TORHEMA	
0528990	05	28990	TORN HEX GR5 3/4 X 3-1/2 C/ACC	VAPOR		CU	0	785	TORHEMA	
0528991	05	28991	TORN HEX GR5 3/4 X 6 C/ACC	VAPOR		CU	0	990	TORHEMA	
0528992	05	28992	TORN HEX GR5 3/4 X 7 C/ACC	VAPOR		CU	8	1150	TORHEMA	
0528993	05	28993	TORN HEX GR5 5/8 X 5-1/2 C/ACC	VAPOR		CU	5	658	TORHEMA	
0528994	05	28994	TORN HEX GR5 5/8 X 2-1/2 C/ACC	VAPOR		CU	0	370	TORHEMA	
0528995	05	28995	TORN HEX GR5 5/8 X 7 C/ACC	VAPOR		CU	0	795	TORHEMA	
0528996	05	28996	TORN HEX GR5 5/8 X 3-1/2 C/ACC	VAPOR		CU	7	595	TORHEMA	
0528997	05	28997	TORN HEX GR5 5/8 X 6 C/ACC	VAPOR		CU	4	778	TORHEMA	
0528998	05	28998	TORN HEX GR5 5/8 X 5 C/ACC	VAPOR		CU	20	640	TORHEMA	
0528999	05	28999	TORN HEX INOX 3/4 X 6 C/ACC	VAPOR		CU	0	5280	TORHEMA	
0529000	05	29000	TORN HEX GR5 7/8 X 8 C/ACC	VAPOR		CU	0	2140	TORHEMA	
0529001	05	29001	"TORN HEX GR5 3/4 X 2"" C/ARAND"	VAPOR		CU	32	485	TORHEMA	
0529002	05	29002	TORN HEX GR5 7/8 X 2-1/2 C/ARAND	VAPOR		CU	0	1045	TORHEMA	
0529003	05	29003	TORN INOX 7/8 X 8 C/ACC	VAPOR		CU	0	7555	TORHEMA	
0529004	05	29004	TORN HEX INOX 3/4 X 3-1/2 C/ACC	VAPOR		CU	0	2233	TORHEMA	
0529005	05	29005	TORN HEX INOX 5/8 X 5 C/ACC	VAPOR		CU	0	1991	TORHEMA	
0529006	05	29006	TORN HEX GR5 5/8 X 1-1/2 C/ARAND	VAPOR		CU	0	295	TORHEMA	
0529007	05	29007	TORN HEX GR5 5/8 X 2 C/ARAND	VAPOR		CU	0	344	TORHEMA	
0529008	05	29008	TORN HEX GR5 5/8 X 2-1/2 C/ARAND	VAPOR		CU	0	352	TORHEMA	
0529009	05	29009	TORN HEX GR5 5/8 X 4-1/2 C/ACC	VAPOR		CU	0	565	TORHEMA	
0529020	05	29020	ESPARRAGO INOX 5/8 X 7-1/2 C/ACC	VAPOR		CU	0	3175	TORHEMA	
0529021	05	29021	"ESPARRAGO INOX 3/4"" X 8"" C/ACC"	VAPOR		CU	0	5595	TORHEMA	
0529185	05	29185	NIPLE H.N 3/8 T/ROSCA	VAPOR		CU	20	118.75	FACENIL	"Niple hierro negro cedula 40 3/8"" todo rosca"
0529186	05	29186	"NIPLE INOX 3/4"" T/ROSCA"	VAPOR		CU	4	461.3	FACENIL	"Niple acero inoxidable cedula 40 3/4"" todo rosca"
0529330	05	29330	NIPLE H.G 2-1/2 X 2-1/2 T.R	VAPOR		CU	4	556.75	FACENIL	"Niple hierro galvanizado cedula 40 21/2""x21/2"" todo rosca"
0529340	05	29340	"NIPLE H.G 2-1/2 X 4"""	VAPOR		CU	4	668.1	FACENIL	"Niple hierro galvanizado cedula 40 21/2""x4"""
0531113	05	31113	SWITCH PRESION 9013 FHG2J27	VAPOR		CU	1	7087.5	SETEC	
0531114	05	31114	CONTROL REG AIRE 3/8 WATTS	VAPOR		CU	1	13256.25	SETEC	
0531118	05	31118	"TERMOPOZO INOX 3/4""-1/2"" BULBO 6"""	VAPOR		CU	0	17950	SETEC	
0531120	05	31120	"MIRILLA PYREX 2"" X 3/16"" F.N"	VAPOR		CU	15	2758	VITENCA	"Mirilla de Pyrex de 2"" X 3/16"""
0531134	05	31134	"BRIDA SOLD S/C C-150 2"""	VAPOR		CU	0	3240	TUBOCOBRE	
0531135	05	31135	"BRIDA SOLD S/C C-150 3"""	VAPOR		CU	2	6845	TUBOCOBRE	
0532028	05	32028	MANOM 64MM 30V/0/30# FTB	VAPOR	423-11-32	CU	1	3807.2	TUBOCOBRE	
0532416	05	32416	MANOM 114MM 0/60# WEISS	VAPOR	NO	CU	3	6346.05	ITINSA	
0533123	05	33123	"GRAPA P/FLEJE AC/INOX 3/4"""	VAPOR		CU	54	127.25	TECNOVAL	
0533126	05	33126	"GRAPA P/FLEJE AC/INOX 1/2"""	VAPOR		CU	202	63.9	TECNOVAL	
0533236	05	33236	"CANUELA F/V C/B 1/2"""	VAPOR		CU	0	3065	TECNOVAL	
0533237	05	33237	"CANUELA F/V C/B 1-1/4"""	VAPOR		CU	0	4450	TECNOVAL	
0533238	05	33238	"CANUELA F/V C/B 4"""	VAPOR		CU	0	8065	TECNOVAL	
0533258	05	33258	"CANUELA F/V C/B 2-1/2"" X 1"""	VAPOR		CU	1	3725	REFRACTARIOS URUCA	
0533259	05	33259	"BLANKET METAL MESH 2"" X 60CM X 5MT"	VAPOR		RL	0	29250	REFRACTARIOS URUCA	
0533394	05	33394	"FLEJE ALUMINIO 1/2"""	VAPOR		RL	0	24945	TECNOVAL	
0533395	05	33395	"CINTA GRIS P/DUCTO 2"" X 50YD"	VAPOR		CU	1	4082.9	TECNOVAL	
0533398	05	33398	"ALUMINIO CORRUGADO  0.006""X0.90"	VAPOR		MT	0	6005	TECNOVAL	
0533399	05	33399	GRAPA ALUMINIO P/FLEJE 1/2	VAPOR		DOC	0	675	TECNOVAL	
0533700	05	33700	"MANGUERA PEAD 18MM-3/4"" DR9"	VAPOR		MT	0	1203	DURMAN ESQUIVEL	
0533701	05	33701	"ACOPLE UNION POLIETILENO 3/4"""	VAPOR		CU	0	2211	DURMAN ESQUIVEL	
0542831	05	42831	CORDON ORING 3.5MM	VAPOR		MT	0	1764	AGENCIAS VIBO	
0543083	05	43083	GLICERINA 3.78LT (GL)	VAPOR	2278-3290FAX	GL	0	19500	IQN	Glicerina en envase de 3.785 litros
0544141	05	44141	CORDON ORING EPDN 1/8	VAPOR		MT	8.5	1624.2	AGENCIAS VIBO	
0544144	05	44144	CORDON ORING 3/16	VAPOR		MT	0	1055.2	AGENCIAS VIBO	
0544145	05	44145	CORDON ORING 7MM NITRILO	VAPOR		MT	0	1875	AGENCIAS VIBO	
0544146	05	44146	CORDON ORING VITON 3/16	VAPOR		MT	4.1	4901.6	SAGOT	
0544199	05	44199	CORDON ORING CUADRADO 3/16	VAPOR		MT	5.9	933.25	AGENCIAS VIBO	
0537462	05	37462	ESTR ACOPLE L-125	TRANSMISION		CU	0	8550	MOTORES Y CADENAS	
0590060	05	90060	TS-494 TIPO-A 3.78LT	SIKA Y TECNO		GL	0	3900	TS	"Aditivo reductor de agua fluidificante para concreto, libre de cloruros, dosificación 0.2-0.6% del peso del cemento"
0590061	05	90061	TS-494 TIPO-A 208LT	SIKA Y TECNO		TB	0	150000	TS	"Aditivo reductor de agua fluidificante para concreto, libre de cloruros, dosificación 0.2-0.6% del peso del cemento"
0590063	05	90063	TS-494 TIPO-E 3.78LT	SIKA Y TECNO		GL	0	6900	TS	"Aditivo súper reductor de agua súper fluidificante acelerante para concreto, libre de cloruros, dosificación 0.3-0.6% del peso del cemento"
0590064	05	90064	TS-494 TIPO-E 208LT	SIKA Y TECNO		TB	0	280000	TS	"Aditivo súper reductor de agua súper fluidificante acelerante para concreto, libre de cloruros, dosificación 0.3-0.6% del peso del cemento"
0590065	05	90065	TS-494 TIPO-F 208LT	SIKA Y TECNO		TB	0	187000	TS	"Aditivo súper reductor de agua súper fluidificante normal para concreto, libre de cloruros, dosificación 0.3-0.8% del peso del cemento"
0590066	05	90066	TS-494 TIPO-F 3.78LT	SIKA Y TECNO		GL	0	4900	TS	"Aditivo súper reductor de agua súper fluidificante normal para concreto, libre de cloruros, dosificación 0.3-0.8% del peso del cemento"
0590070	05	90070	TS-494 TIPO-D 3.78LT	SIKA Y TECNO		GL	0	3900	TS	"Aditivo reductor de agua fluidificante retardante para concreto, libre de cloruros, dosificación 0.2-0.6% del peso del cemento"
0590071	05	90071	TS-494 TIPO-D 208LT	SIKA Y TECNO		TB	0	133250	TS	"Aditivo reductor de agua fluidificante retardante para concreto, libre de cloruros, dosificación 0.2-0.6% del peso del cemento"
0590072	05	90072	TS-309BA MEMBRANA CURADO 208LT	SIKA Y TECNO		TB	2	182250	TS	"Compuesto curador de concreto formador de membrana, para evitar la deshidratación del concreto, rinde 5m2/litro"
0590076	05	90076	TS-309BA MEMBRANA CURADO 3.78L	SIKA Y TECNO		GL	18	4500	TS	"Compuesto curador de concreto formador de membrana, para evitar la deshidratación del concreto, rinde 5m2/litro"
0590077	05	90077	TS-494 TIPO-G 3.78LT	SIKA Y TECNO		CU	0	5900	TS	"Aditivo súper reductor de agua súper fluidificante súper retardante para concreto, libre de cloruros, dosificación 0.25-0.60% del peso del cemento"
0590078	05	90078	TS-494 TIPO-G 208LT	SIKA Y TECNO		TB	0	210000	TS	"Aditivo súper reductor de agua súper fluidificante súper retardante para concreto, libre de cloruros, dosificación 0.25-0.60% del peso del cemento"
0590079	05	90079	TS-1060 CONCRETO LANZADO GL	SIKA Y TECNO		GL	24	5750	TS	"Acelerante para concreto lanzado, cumple ASTM C1060, en envase plástico"
0590081	05	90081	TS-494 TIPO-G 18.93LT	SIKA Y TECNO		CT	0	30000	TS	"Aditivo reductor de agua fluidificante para concreto, libre de cloruros, dosificación 0.2-0.6% del peso del cemento"
0590083	05	90083	TS-494 TIPO-D+ 3.78LT	SIKA Y TECNO		GL	14	5900	TS	"Acelerante para concreto lanzado, cumple ASTM C1060, en envase plástico"
0590084	05	90084	TS-494 TIPO-D+ 208LT	SIKA Y TECNO		TB	0.5	208000	TS	
0590582	05	90582	TS-DESMOLDANTE GL	SIKA Y TECNO		GL	1	6900	TS	"Desmoldante base parafina para formaleta de madera o metálica, rinde de 8 a 20 m2/litro para formaleta de madera, y 15 a 30 m2/litro para formaleta de metal"
0590583	05	90583	TS-DESMOLDANTE 208LT	SIKA Y TECNO		TB	0	260000	TS	"Desmoldante base parafina para formaleta de madera o metálica, rinde de 8 a 20 m2/litro para formaleta de madera, y 15 a 30 m2/litro para formaleta de metal"
0590584	05	90584	TS-DESMOLDANTE 18.93LT	SIKA Y TECNO		CT	0	35000	TS	
0590662	05	90662	FILLER 911 42KG	SIKA Y TECNO		SC	0	7080.2	SIKA	"Llenante fino, saco de 42 kg"
0590664	05	90664	FILLER 920  9KG	SIKA Y TECNO		SC	0	1947.9	SIKA	"Llenante fino, saco de 9 kg"
0590985	05	90985	SIKADUR 55 SLV SEALER A+B 3.5G	SIKA Y TECNO		CT	15	163160.2	SIKA	"Epóxico de ultra baja viscosidad para relleno de fisuras, en juego A+B de 3.5 galones"
0590986	05	90986	SIKAGROUT CONSTRUCTOR 22KG	SIKA Y TECNO		SC	0	14590	SIKA	
0590987	05	90987	SIKA HIDROTITE CJ-0725-3KADH 10MT	SIKA Y TECNO		RL	0	204216	SIKA	
0591000	05	91000	SIKADUR 35 HI-MOD LV A+B 3GL	SIKA Y TECNO		CT	4	96752.5	SIKA	"Epóxico de muy baja viscosidad para relleno de fisuras, en juego A+B de 3 galones"
0591134	05	91134	SIKAFLEX 15LM GRIS 300ML	SIKA Y TECNO		CU	10	4725	SIKA	"Cartucho de sellador mono componente de bajo módulo, para relleno de juntas, color gris"
0591135	05	91135	SIKAFLEX 221 NEGRO 300ML	SIKA Y TECNO		CU	0	5125	SIKA	"Sellador de poliuretano negro en cartucho de 300 ml, grado alimenticio"
0591138	05	91138	SIKAFLEX 221 GRIS 300ML	SIKA Y TECNO		CU	16	4950	SIKA	"Sellador de poliuretano gris en cartucho de 300 ml, grado alimenticio"
0591139	05	91139	SIKAFLEX 221 BLANCO 300ML	SIKA Y TECNO		CU	3	5100	SIKA	"Sellador de poliuretano blanco en cartucho de 300 ml, grado alimenticio"
0591782	05	91782	BOQ Y TAPON P/INYECCION	SIKA Y TECNO		SET	0	565	SIKA	
0591785	05	91785	BOQUILLA P/PISTOLA P/ANCLAJE	SIKA Y TECNO		CU	0	1288.35	SIKA	"Boquilla para pistola para anclaje Sika, blanca"
0591790	05	91790	BOQ AMARILLA P/PISTOLA SALCH	SIKA Y TECNO		CU	61	682.5	SIKA	"Boquilla para pistola para anclaje Sika, amarilla"
0591792	05	91792	BOQ BLANCA P/PISTOLA SALCH	SIKA Y TECNO		CU	5	682.5	SIKA	Boquilla para salchichas de sellador de poliuretano
0591835	05	91835	MANIFOLD P/PISTOLA RAWL	SIKA Y TECNO		CU	2	7176.75	SIKA	Manifold para pistola Rawl
0542426	05	42426	TERM DIG C/TERMOCUPLA TM20 EXTECH	VARIOS		CU	0	21536	SATEC	
0542463	05	42463	GASTOS VARIOS UCR	VARIOS		CU	0	74649.46	VARIOS	
0542464	05	42464	GASTOS VARIOS ZWICK F-132579	VARIOS		CU	0	34106	VARIOS	
0542495	05	42495	"BROCHA ATLAS #417 2"""	VARIOS		CU	6	1285	ROSEJO	"Membrana de Prolene 3017, caja de 100 unidades"
0542497	05	42497	"BROCHA ATLAS #417 4"""	VARIOS		CU	7	1850	ROSEJO	
0542574	05	42574	JGO HERRAMIENTAS FORCE 107PZ/50234-107	VARIOS		JGO	2	272600	CAPRIS	
0542575	05	42575	TALADRO/DESTONILLADOR METABO BS-18LT	VARIOS		CU	2	241385	CAPRIS	
0542576	05	42576	ROTOMARTILLO METABO B32/3 1800W 32MM	VARIOS		CU	0	480975	CAPRIS	
0542577	05	42577	"ESMERILADORA METABO 7"" W24-180"	VARIOS		CU	0	170275	CAPRIS	
0542578	05	42578	"ACOPLE GAZA 1/2"""	VARIOS		KIT	0	4500	HIDROCA	
0542579	05	42579	"ACOPLE MEDIA VUELTA C/R MACHO 1/2"""	VARIOS		SET	0	12000	HIDROCA	
0542580	05	42580	REGULADOR VOLTAJE APC LINE-R 1200VA	VARIOS		CU	0	35690	HARDWARE NETWORK	
0542794	05	42794	HANDYMAN SPRAY COLORES VARIOS	VARIOS		CU	0	1909.5	ROSEJO	
0542795	05	42795	HANDYMAN SPRAY FOSFO COLORES VARIOS	VARIOS		CU	0	1861	ROSEJO	
0542796	05	42796	PLASTIKOTE HP-14 ALUMINIO	VARIOS		CU	0	4885	ROSEJO	
0542797	05	42797	PLASTIKOTE FL-9 NARANJA FOSFO	VARIOS		CU	0	4996	ROSEJO	
0542806	05	42806	ROTO-CLEAM SOLVENTE 16-OZ	VARIOS		CU	0	30140	SAGOT	
0542807	05	42807	"CAJA BREAKER QO 100A,8ESPACIOS,PARCHE"	VARIOS		CU	0	45270	DITESA	
0542808	05	42808	BREAKER QO 115 PRESION	VARIOS		CU	0	7460	DITESA	
0542809	05	42809	BREAKER QO 120 PRESION	VARIOS		CU	0	7460	DITESA	
0542810	05	42810	BREAKER QO 250 PRESION	VARIOS		CU	0	23770	DITESA	
0542811	05	42811	CABLE PLANO AWG 8X4 AMARILLO P/D	VARIOS		MT	0	4221	PROFON S.A	
0542812	05	42812	CAJA METALICA 9-GAVETAS GTC-102	VARIOS		CU	0	105326	PROVEEDURIA TOTAL	
0542813	05	42813	ACEITE TELLUS S2 M ISO 46 1X5	VARIOS		CT	0	65294	CORP LUBRICANTES CR	
0542815	05	42815	GENERADOR FUNCIONES MCP MPF3040B	VARIOS		CU	0	479000	INV	
0542816	05	42816	OSCILOSCOPIO DIG DQ5072	VARIOS		CU	0	310620	INV	
0542818	05	42818	"PLATO DESCARGA 8"" PINT/NEGRA"	VARIOS		CU	0	143000	IMICSA	
0542819	05	42819	CREMA LIMP MANOS ORANGE GL	VARIOS		GL	0	10203	RE-RE	
0542820	05	42820	CABLE OLFLEX CLASSIC 110 0.6/1KV	VARIOS		MT	0	1735	ELVATRON	
0542821	05	42821	CABLE OLFLEX CLASSIC 110 12G1	VARIOS		MT	0	1255	ELVATRON	
0542822	05	42822	CABLE 2PR#24 C/SHIELD	VARIOS		MT	0	3525	ELVATRON	
0542825	05	42825	ARENA SILICA SPIN 20-30 25KG	VARIOS		SC	0	11100	FONT	
0542826	05	42826	"BROCHA ATLAS #315 25.4MM/1"""	VARIOS		CU	0	595	ROSEJO	
0542827	05	42827	"BROCHA ATLAS #480 50.8MM/2"""	VARIOS		CU	0	2760	ROSEJO	
0542828	05	42828	"BROCHA ATLAS #480 76.2MM/3"""	VARIOS		CU	0	4255	ROSEJO	
0542829	05	42829	"BROCHA ATLAS #480 101.6MM/4"""	VARIOS		CU	0	6125	ROSEJO	
0542843	05	42843	CONDENSADOR VISHAY TVA-1503	VARIOS	TVA-1503	CU	0	4600	INV	
0542844	05	42844	CAPACITOR VISHAY TVA-1510	VARIOS	TVA-1510	CU	41	4770	INV	
0542845	05	42845	INTERRUPTOR AMPTYCO 3-435640-5	VARIOS	3-435640-5	CU	0	1716	INV	
0542879	05	42879	METANOL GRADO TECNICO LT	VARIOS		LT	0	2600	ARVI SA	
0542880	05	42880	METANOL GRADO TECNICO GL	VARIOS		GL	0	7800	ARVI SA	
0542881	05	42881	SIERRA BIMETALICA 3.12X27X4-6	VARIOS		CU	0	34466.9	SIERRAS VARGAS	
0542883	05	42883	"LIJADORA BANDA DEWALT DWP-362 4""X24"""	VARIOS		CU	0	246675	ALMACENES UNIDOS	
0542884	05	42884	ROUTER DEWALT DW-618D C/GUIA DW6913	VARIOS		CU	0	254240	ALMACENES UNIDOS	
0542885	05	42885	"UNION TRANS PVC SCH40 3"""	VARIOS		CU	0	18045	MEXICHEM	
0542886	05	42886	"UNION TRANS PVC SCH40 4"""	VARIOS		CU	0	25573	MEXICHEM	
0542887	05	42887	"TEE PVC SCH40 3"""	VARIOS		CU	0	4466	MEXICHEM	
0542888	05	42888	"TEE PVC SCH40 4"""	VARIOS		CU	0	8743	MEXICHEM	
0542892	05	42892	CABLE THHN #6 VIAKON	VARIOS		MT	0	1157	FERRET SALAS	
0542893	05	42893	TEFLON CINTA 3/4 X 6MT	VARIOS		RL	0	731	FERRET SALAS	
0542894	05	42894	"AMARRA PLASTICA NEGRA 24"""	VARIOS		CU	0	196	FERRET SALAS	
0543018	05	43018	PROBADOR POLARIDAD DAWSON DET-300	VARIOS		CU	0	4980	INV	
0543019	05	43019	MEDIDOR DE LUZ DAWSON DSM-155	VARIOS		CU	0	52905	INV	
0543020	05	43020	INTERUPTOR JAMECO 206-8	VARIOS	206-8	CU	0	1740	INV	
0543021	05	43021	DIAC NTE-6407	VARIOS	NTE-6407	CU	0	1602	INV	
0543022	05	43022	DISPLAY LED UA5651-11-R	VARIOS	UA5651-11-R	CU	0	1575	INV	
0543023	05	43023	DISPLAY AVAGO HDSP-511A	VARIOS	HDSP-511A	CU	0	1510	INV	
0543024	05	43024	FOTOTRANSISTOR SD-5410-003	VARIOS	SD-5410-003	CU	0	3954	INV	
0543025	05	43025	CIRCUITO TEXAS CD4030BE	VARIOS	CD4030BE	CU	0	1100	INV	
0543026	05	43026	POTENCIOMETRO JAMECO 24N-5K15R-R	VARIOS	24N-5K15R-R	CU	0	1760	INV	
0543027	05	43027	CONTADOR TEXAS 74LS190	VARIOS	74LS190	CU	0	2860	INV	
0543028	05	43028	AMPLIFICADOR TEXAS UA741CP/LM741	VARIOS	UA741CP/LM741	CU	0	908	INV	
0543029	05	43029	REGULADOR TENSON LM317T	VARIOS	LM317T	CU	0	400	INV	
0543030	05	43030	REGULADOR VLTAJE L7805CV	VARIOS	L7805CV	CU	0	737	INV	
0543031	05	43031	CIRCUITO INTEGRAD MOC3020M	VARIOS	MOC3020M	CU	0	1100	INV	
0543033	05	43033	CIRCUITO INTEGRAD CD4011	VARIOS	CD4011	CU	0	673	INV	
0543034	05	43034	CIRCUITO TEXAS CD4055BE	VARIOS	CD4055BE	CU	0	1160	INV	
0543035	05	43035	CIRCUITO TEXAS CD4071BE	VARIOS	CD4071BE	CU	0	1100	INV	
0543036	05	43036	CIRCUITO TEXAS CD4073BE	VARIOS	CD4073BE	CU	0	1100	INV	
0543037	05	43037	CIRCUITO TEXAS CD4081	VARIOS	CD4081	CU	0	1100	INV	
0543038	05	43038	CIRCUITO INTEGRADO 7400	VARIOS	7400	CU	0	894	INV	
0543039	05	43039	CIRCUITO TEXAS 74154	VARIOS	74154	CU	0	2539	INV	
0543040	05	43040	CIRCUITO INTEGRADO NTE-7473	VARIOS	NTE-7473	CU	0	1652	INV	
0543041	05	43041	CIRCUITO INTEGRADO 74LS193	VARIOS	74LS193	CU	0	1400	INV	
0543042	05	43042	REGISTRO UNIVERSAL 74LS194	VARIOS	74LS194	CU	0	1230	INV	
0543043	05	43043	CIRCUITO INTEGRADO 74LS373	VARIOS	74LS373	CU	0	1250	INV	
0543044	05	43044	COMPUERTA FAIRCHILD 74LS08	VARIOS	74LS08	CU	0	1100	INV	
0543045	05	43045	CIRCUITO TEXAS 74LS48	VARIOS	74LS48	CU	0	2717	INV	
0543046	05	43046	CIRCUITO INTEGRADO 74LS86	VARIOS	74LS86	CU	0	408	INV	
0543047	05	43047	POTENC HONEYWELL 3925500K	VARIOS	3925500K	CU	0	2625	INV	
0543048	05	43048	POTENC ALPHA 24N-10K-15R-R	VARIOS	24N-10K-15R-R	CU	0	1500	INV	
0543049	05	43049	TRANSISTOR NTE-6400A	VARIOS	NTE-6400A	CU	0	29151	INV	
0543050	05	43050	FOTODIODO VISHAY BPW41N	VARIOS	BPW41N	CU	0	1275	INV	
0543051	05	43051	CUADRA RECTIFICADOR NTE-168	VARIOS	NTE-168	CU	0	1831	INV	
0543052	05	43052	CUADRO RECTIFICADOR W04G	VARIOS	W04G	CU	0	400	INV	
0543053	05	43053	CUADRO RECTIFICADOR NTE-167	VARIOS	NTE-167	CU	0	1116	INV	
0543054	05	43054	AMLIFICADOR TEXAS VA741CP	VARIOS	VA741CP	CU	0	745	INV	
0543055	05	43055	REGULADOR NTE-956	VARIOS	NTE-956	CU	0	1173	INV	
0543056	05	43056	REGULADOR NTE-960	VARIOS	NTE-960	CU	0	1105	INV	
0543057	05	43057	COMPUERTA FAIRCHILD 74LS00	VARIOS	74LS00	CU	0	708	INV	
0543058	05	43058	COMPONENTE FAIRCHILD 74LS02	VARIOS	74LS02	CU	0	673	INV	
0543059	05	43059	INVERSOR FAIRCHILD 74LS04	VARIOS	74LS04	CU	0	708	INV	
0543060	05	43060	COMPUERTA FAIRCHILD 74LS32	VARIOS	74LS32	CU	0	959	INV	
0543061	05	43061	CIRCUITO INTEGRADO TEXAS 74LS42	VARIOS	74LS42	CU	0	1187	INV	
0543062	05	43062	COMPONENTE MOTOROLA 74LS76	VARIOS	74LS76	CU	0	3138	INV	
0543063	05	43063	COMPARADOR TEXAS 74LS85	VARIOS	74LS85	CU	0	1608	INV	
0543064	05	43064	OPTOACOPLADOR LITE-ON 4N27	VARIOS	4N27	CU	0	544	INV	
0543065	05	43065	CONTADOR FAIRCHILD 74LS90	VARIOS	74LS90	CU	0	2080	INV	
0543066	05	43066	CIRCUITO INTEG TEXAS NTE-7432	VARIOS	NTE-7432	CU	0	1300	INV	
0543067	05	43067	TEMPORIZADOR LM555CN	VARIOS	LM555CN	CU	0	670	INV	
0543068	05	43068	COMPONENTE NTE-3046	VARIOS	NTE-3046	CU	0	2839	INV	
0543069	05	43069	COMPONENTE NTE-3040	VARIOS	NTE-3040	CU	0	1187	INV	
0543070	05	43070	TIRISTOR NTE-5416	VARIOS	NTE-5416	CU	0	2285	INV	
0543071	05	43071	TRANSISTOR NTE-159M	VARIOS	NTE-159M	CU	0	1173	INV	
0543072	05	43072	DIODO LED HLMP-4000	VARIOS	HLMP-4000	CU	0	1475	INV	
0543073	05	43073	DIODO NTE-5064A	VARIOS	NTE-5064A	CU	0	1490	INV	
0543074	05	43074	DIODO ZENER NTE-135A	VARIOS	NTE-135A	CU	0	322	INV	
0543075	05	43075	CONDENSADOR JAMECO R4700/50	VARIOS	R4700/50	CU	0	2040	INV	
0543076	05	43076	FOTOTRANSISTOR BPX81-3	VARIOS	BPX81-3	CU	0	1630	INV	
0543077	05	43077	DECODIFICADOR TEXAS 74LS47	VARIOS	74LS47	CU	0	2090	INV	
0543078	05	43078	CIRCUITO INTEGRADO HD74LS86	VARIOS	HD74LS86	CU	0	1055	INV	
0543079	05	43079	CIRCUITO INTEGRADO LM337T	VARIOS	LM337T	CU	0	1910	INV	
0543080	05	43080	CIRCUITO INTEGRADO K3023P	VARIOS	K3023P	CU	0	680	INV	
0543081	05	43081	TRANSISTOR ADVANCED MRF433	VARIOS	MRF433	CU	0	28080	INV	
0543085	05	43085	RESISTENCIA JAMECO CF1/4W561JRC	VARIOS	CF1/4W561JRC	CU	0	100	INV	
0543086	05	43086	RESISTENCIA JAMECO CF1/2W681JRC	VARIOS	CF1/2W681JRC	CU	0	70	INV	
0543087	05	43087	RESISTENCIA JAMECO CF1/4W122JRC	VARIOS	CF1/4W122JRC	CU	0	160	INV	
0543088	05	43088	RESISTENCIA JAMECO CF1/4W102JRC	VARIOS	CF1/4W102JRC	CU	0	100	INV	
0543089	05	43089	RESISTENCIA JAMECO CF1/4W472JRC	VARIOS	CF1/4W472JRC	CU	0	90	INV	
0543090	05	43090	DIODO RECTIFICADOR NTE-1N4007	VARIOS	NTE-1N4007	CU	0	260	INV	
0543091	05	43091	DIODO LED FAIRCHILD MYB51D	VARIOS	MYB51D	CU	0	375	INV	
0543092	05	43092	DIODO ZENER FAIRCHILD 1N4733A	VARIOS	1N4733A	CU	0	135	INV	
0543093	05	43093	DIODO ZENER FAIRCHILD 1N4742A	VARIOS	1N4742A	CU	0	200	INV	
0543094	05	43094	DIODO LED HEMLETT HLMP4700	VARIOS	HLMP4700	CU	0	570	INV	
